City,Provinsi,Cabang,Alamat
Padang,Sumatera Barat,KLN Pasar Baru Padang  d.h Univ. Andalas,Jl. Dr. Moh. Hatta  Pasar Baru  Kec. Pauh  Padang SB
Padang,Sumatera Barat,KLN Pasar Raya Padang,Pasar Bertingkat Fase IV  Lantai II  Jl. Pasar Raya  Padang SB
Padang,Sumatera Barat,KLN Siteba  d.h Univ. Bung Hatta,Jl. S. Parman No. 236-I  Padang SB
Padang,Sumatera Barat,KK By Pass Padang,Jl. By Pass KM 06   Padang SB
Padang,Sumatera Barat,KK Veteran Padang,Jl. Veteran No. 10 Padang SB
Padang Panjang,Sumatera Barat,PADANG PANJANG,JL. SOEKARNO HATTA NO.12 – 14
Pariaman,Sumatera Barat,PARIAMAN,JL. DIPONEGORO NO.14 – PARIAMAN
Pasaman,Sumatera Barat,SIMPANG EMPAT PASAMAN,JL. RAYA SIMPANG IV NO.46 PASAMAN
Payakumbuh,Sumatera Barat,PAYAKUMBUH,JL. SOEKARNO HATTA NO.86 PAYAHKUMBUH
Sawahlunto,Sumatera Barat,SAWAH LUNTO,JL. A. YANI NO.281 KOMPLEK PASAR REMAJA
Solok,Sumatera Barat,KCU Solok,"Jl. KH. Ahmad Dahlan No. 99 Kel. Pasar Pandan Air Mati, Kec. Tanjung Harapan, Kota Solok SB"
Banyuasin,Sumatera Selatan,BETUNG,JL. RAYA PALEMBANG-BETUNG KM.67 BANYUASIN
Indralaya,Sumatera Selatan,UNSRI INDRALAYA,"JL. RAYA PALEMBANG – PRABUMULIH, INDRALAYA"
Kayu Agung,Sumatera Selatan,KAYU AGUNG,JL. LETNAN MUCHTAR SALEH NO.182 – KAYU AGUNG
Lahat,Sumatera Selatan,LAHAT,JL. MAYOR RUSLAN II NO.1 – LAHAT
Lubuklinggau,Sumatera Selatan,LUBUK LINGGAU,JL. YOS. SUDARSO NO.288 – LUBUKLINGGAU
Muara Enim,Sumatera Selatan,MUARA ENIM,JL. JEND SUDIRMAN LEMATANG ILIR OGAN TENGAH
Muara Enim,Sumatera Selatan,TANJUNG ENIM,"JL. A. YANI NO.2, TANJUNG ENIM"
Musi Banyuasin,Sumatera Selatan,SUNGAI LILIN,"JL. RAYA PALEMBANG – JAMBI, MUSI BANYUASIN"
Ogan Komering Ulu,Sumatera Selatan,BATURAJA,JL. SERSAN ZAKARIA NO.462 – BATURAJA
Ogan Komering Ulu,Sumatera Selatan,MUARA DUA,JL. JEND. SUDIRMAN NO.11 KAB. OKU
Pagar Alam,Sumatera Selatan,PAGAR ALAM,JL. KOMBES H. UMAR NO.44 / 45 PAGARALAM
Palembang,Sumatera Selatan,RAJAWALI,JL. RAJAWALI NO.1174 C PALEMBANG
Palembang,Sumatera Selatan,LORONG BASAH,JL. TENGKURUK PERMAI BLOK D NO.8616 PALEMBANG
Palembang,Sumatera Selatan,PASAR 16 ILIR,JL. PASAR 16 ILIR NO.97 – PALEMBANG
Palembang,Sumatera Selatan,UNSRI,JL. LUNJUK JAYA NO.1 BUKIT BESAR – PALEMBANG
Palembang,Sumatera Selatan,PALEMBANG,JL. JEND. SUDIRMAN NO.142 – PALEMBANG
Palembang,Sumatera Selatan,PALEMBANG,JL. JEND. SUDIRMAN NO.132 – PALEMBANG
Palembang,Sumatera Selatan,JEMBATAN AMPERA PALEMBANG,JL. MESJID LAMA NO.61 – PALEMBANG
Palembang,Sumatera Selatan,MUSI PALEMBANG,JL. JEND. SUDIRMAN NO.132 – PALEMBANG
Palembang,Sumatera Selatan,DEMPO,JL. LINGKARAN I DEMPO LUAR NO.451 PALEMBANG
Palembang,Sumatera Selatan,SAYANGAN,JL. SAYANGAN NO.294 KEL. 17 PALEMBANG
Palembang,Sumatera Selatan,LETKOL ISKANDAR,JL. LETKOL ISKANDAR NO.570 ILIR PALEMBANG
Palembang,Sumatera Selatan,KENTEN,"JL. R. SUKAMTO NO.5, 6, 7 – PALEMBANG"
Palembang,Sumatera Selatan,PALEMBANG SQUARE,"JL. ANGKATAN 45 POM IX, PALEMBANG SQUARE MALL"
Palembang,Sumatera Selatan,PAL – LIMA,"JL. KOL. H. BURLIAN NO.173 KM 5, PALEMBANG"
Palembang,Sumatera Selatan,KM – 12 SUKAJADI,JL. RAYA PALEMBANG – BETUNG KM 12 PALEMBANG
Palembang,Sumatera Selatan,A. YANI,JL. JEND. A. YANI NO.55 PALEMBANG
Palembang,Sumatera Selatan,KOMPERTA,JL. ANTARA EX. GDG ANEX KOMP. PERTAMINA PLAJU
Palembang,Sumatera Selatan,LEMABANG,JL. RE. MARTADINATA NO.08 – 09 PALEMBANG
Palembang,Sumatera Selatan,KALIDONI,JL. RESIDEN A. ROZAK NO.188/189 PALEMBANG
Palembang,Sumatera Selatan,BOOM BARU PALEMBANG,JL. LAKSAMANA YOS SUDARSO NO.1 PALEMBANG
Palembang,Sumatera Selatan,SAKO,JL. TERMINAL KOMP. RUKO MULTI WHANA PALEMBANG
Palembang,Sumatera Selatan,MP. MANGKUNEGARA,"JL. MP. MANGKUNEGARA BUKIT SANGKAL, PALEMBANG"
Palembang,Sumatera Selatan,KM – 09,"JL. KOL H. BURLIAN KM.9 SUKARAMI, PALEMBANG"
Prabumulih,Sumatera Selatan,PRABUMULIH,JL. JEND. SUDIRMAN NO.46 PRABUMULIH
Tugumulyo,Sumatera Selatan,TUGUMULYO,JL. LINTAS TIMUR PASAR TUGU MULYO
Asahan,Sumatera Utara,SEI PIRING,"JL. LINTAS SUMATERA, ASAHAN, SUMATERA UTARA"
Asahan,Sumatera Utara,KISARAN,JL. HOS.COKROAMINOTO NO.211 SUMATERA UTARA
Batubara,Sumatera Utara,KUALA TANJUNG,JL. SMELTER SITE KUALA TANJUNG SUMATERA UTARA
Batubara,Sumatera Utara,INDRAPURA,JL. JEND.SUDIRMAN NO.271 SUMATERA UTARA
Binjai,Sumatera Utara,BINJAI,"JL. SUKARNO-HATTA NO.17-19, BINJAI, SUM-UT"
Deli Serdang,Sumatera Utara,KAWASAN INDUSTRI MEDAN,"JL. PULAU LAUT NO.2 DELI SERDANG, SUM-UT"
Deli Serdang,Sumatera Utara,LUBUK PAKAM,JL. DR. SUTOMO NO.7 H-I SUMATERA UTARA
Gunung Sitoli,Sumatera Utara,GUNUNG SITOLI,JL. IMAM BONJOL NO.40 SUMATERA UTARA
Humbang Hasundutan,Sumatera Utara,DOLOK SANGGUL,"JL. MERDEKA, HUMBANG HASUNDUTAN, SUM-UT"
Karo,Sumatera Utara,KABANJAHE,"JL. VETERAN NO.31 KARO, SUMATERA UTARA"
Karo,Sumatera Utara,PASAR KABANJAHE,JL. KAPTEN UPAH TENDI SEBAYANG SUM-UT
Karo,Sumatera Utara,BRASTAGI,"JL. VETERAN NO.121 KARO, SUMATERA UTARA"
Labuhanbatu,Sumatera Utara,RANTAU PRAPAT,"JL. A. YANI NO.62 LABUHAN BATU, SUM-UT"
Labuhanbatu Selatan,Sumatera Utara,KOTA PINANG,JL. LABUHAN NO.1-2 SUMATERA UTARA
Labuhanbatu Utara,Sumatera Utara,AEK KANOPAN,JL. SUDIRMAN NO.164 SUMATERA UTARA
Langkat,Sumatera Utara,STABAT,"JL. SUDIRMAN NO.7A LANGKAT, SUMATERA UTARA"
Mandailing Natal,Sumatera Utara,PANYABUNGAN,"JL. WILLEM ISKANDAR NO.173, SUMATERA UTARA"
Medan,Sumatera Utara,KW 01 – MEDAN,Jl. Pemuda No. 12 Lt. IVMedan SU
Medan,Sumatera Utara,KCU MEDAN,Jl. Pemuda No. 12Medan SU
Medan,Sumatera Utara,KCU USU MEDAN,Komp. USUJl. Dr. MansyurMedan SU
Medan,Sumatera Utara,KLN AKSARA,Jl. Aksara No. 142-AMedan  SU
Medan,Sumatera Utara,KLN BELAWAN,Jl. Sumatera No. 112BelawanMedan SU
Medan,Sumatera Utara,KLN BIRO REKTOR USU,Kampus USUJl. Dr. T. Mansur No. 9Medan SU
Medan,Sumatera Utara,KLN BUMI SEROJA INDAH,Jl. Gagak Hitam No. 27-28Kec. Medan SunggalMedan SU
Medan,Sumatera Utara,KLN CITRA GARDEN dh. PADANG BULAN,Komp. Perum. Citra GardenBlok A5 No.1-2Jl. Jamin GintingKel. Titi RanteMedan SU
Medan,Sumatera Utara,KLN GRHA HELVETIA,Jl. Kapten Sumarsono No. A6-A7HelvetiaMedan SU
Medan,Sumatera Utara,KLN JALAN SUTOMO MEDAN,Jl. Dr. Sutomo No.313-315Medan SU
Medan,Sumatera Utara,KLN JL ASIA,Jl. Asia No. 264 B-CMedan SU
Medan,Sumatera Utara,KLN JL ISKANDAR MUDA,Jl. Iskandar Muda No. 95Medan SU
Medan,Sumatera Utara,KLN JL KATAMSO,Jl. Brigjen. Katamso No. 24 H-IMedan SU
Medan,Sumatera Utara,KLN KESAWAN,Jl. Jend. A. Yani No. 72Medan SU
Medan,Sumatera Utara,KLN KRAKATAU MEDAN,Jl. Krakatau No. 51 C-DMedan SU
Medan,Sumatera Utara,KLN PETISAH,Jl. Mataram No. 2Medan SU
Medan,Sumatera Utara,KLN PLAZA MEDAN FAIR,Komplek Plaza Medan FairLt. 1 No. 21-23Jl. Jend. Gatot SubrotoMedan SU
Medan,Sumatera Utara,KLN SIMPANG LIMUN,Jl. Sisinga mangaraja No. 18Simpang LimunMedan SU
Medan,Sumatera Utara,KLN SISINGA- MANGARAJA,Jl. Sisinga mangaraja No. 4-DMedan SU
Medan,Sumatera Utara,KLN SUKARAMAI,Jl. Hm Yamin No. 7-8Kel. SidodadiKec. Medan AreaMedan SU
Medan,Sumatera Utara,KLN SUNGGAL,"Jl. Gatot Subroto(d/h Binjai) Km 8,5 No. 18 DMedan SU"
Medan,Sumatera Utara,KLN TOMANG ELOK dh/SEI SIKAMBING,Jl. Gatot Subroto No. 63Medan SU
Medan,Sumatera Utara,KLN YOS SUDARSO,Jl. Yos Sudarso No. 141Medan SU
Medan,Sumatera Utara,KK AH NASUTION,Kompleks AATC Mega ResidenBlok A Ruko No 1-2Jl. AH. NasutionMedan SU
Medan,Sumatera Utara,KK AR HAKIM,Jl. Ar. Hakim No. 131Medan SU
Medan,Sumatera Utara,KK GABION d/h UTPK GABION,Jl. Setia Budi No. 426 BBelawanMedan SU
Medan,Sumatera Utara,KK GATOT SUBROTO MEDAN,Jl. Jend. Gatot Subroto No. 14-15Golden Trade CentreMedan SU
Medan,Sumatera Utara,KK MARELAN,Jl. Marelan Raya Pasar IILk.  XIXKel. Rengas PulauKec. Medan MarelanMedan SU
Medan,Sumatera Utara,KK PASAR BARU,Jl. Bogor No.97Simpang Jl SurakartaMedan SU
Medan,Sumatera Utara,KK PASAR PETISAH,"Jl. Nibung Utama, Medan"
Medan,Sumatera Utara,KK PASAR SENTRAL,Komp. Pertokoan Pasar SentralJl. Pusat PasarMedan SU
Medan,Sumatera Utara,KK PASAR SETIA BUDI,Jl. SetiabudiKel. TanjungrejoKec. Medan SunggalMedan SU
Medan,Sumatera Utara,KK PLN PIKITRING,Jl. Dr. Cipto No. 12Medan SU
Medan,Sumatera Utara,KK PT TELKOM DIVRE I SUMATERA,"Kantor PT. Telkom Divre 1 SumateraJl. Prof. H. M. Yamin, SH No. 2Medan SU"
Medan,Sumatera Utara,KK SETIA BUDI d/H UNIKA ST THOMAS,Jl. Setiabudi Pasar III 238 A-BMedan SU
Medan,Sumatera Utara,KK STASIUN KERETA API MEDAN,Jl. Stasiun No.1Medan SU
Medan,Sumatera Utara,KK SUDIRMAN,Jl. SudirmanKec. Medan PoloniaMedan SU
Medan,Sumatera Utara,KK UNIMED,Gedung Serba GunaUniversitas Negeri Medan(UNIMED)Jl. Willem IskandarPasar VMedan SU
Nias Selatan,Sumatera Utara,TELUK DALAM,JL. SAONIGEHO NO.10 SUMATERA UTARA
Padang Lawas,Sumatera Utara,SIBUHUAN,"JL. KIHAJAR DEWANTARA, PADANG LAWAS"
Padang Sidempuan,Sumatera Utara,PADANG SIDEMPUAN,"JL. PATRICE LUMUMBA I NO.5, SUMATERA UTARA"
Pematang Siantar,Sumatera Utara,PEMATANG SIANTAR,"JL. MERDEKA NO.31, SUMATERA UTARA"
Pematang Siantar,Sumatera Utara,HORAS,JL. SUTOMO NO.126 SUMATERA UTARA
Serdang Berdagai,Sumatera Utara,SEI RAMPAH,JL. SUDIRMAN A1/A2 SUMATERA UTARA
Sibolga,Sumatera Utara,SIBOLGA,"JL. S. PARMAN NO.34 SIBOLGA, SUMATERA UTARA"
Simalungun,Sumatera Utara,PERDAGANGAN,"JL. SISINGAMANGARAJA NO.66 SIMALUNGUN, SUM-UT"
Tanjung Balai,Sumatera Utara,TANJUNG BALAI ASAHAN,"JL. GEREJA NO.20 TANJUNG BALAI ASAHAN, SUM-UT"
Tapanuli Selatan,Sumatera Utara,BATANG TORU,"JL. MERDEKA KEL. WEK II, KEC. BATANG TORU."
Tapanuli Utara,Sumatera Utara,TARUTUNG,JL. SISINGAMANGARAJA NO.82 TAPANULI UTARA
Tebing Tinggi,Sumatera Utara,TEBING TINGGI,"JL. DR. SUTOMO, TEBING TINGGI, SUMATERA UTARA"
Toba Samosir,Sumatera Utara,BALIGE,JL. PATUAN NAGARI NO.101 TOBA SAMOSIR
Toba Samosir,Sumatera Utara,PORSEA,JL. SISINGAMANGARAJA NO.111 TOBA SAMOSIR
Pontianak,Kalimantan Barat,PONTIANAK,"JL. TANJUNGPURA NO.1, MARIANA, PONTIANAK"
Pontianak,Kalimantan Barat,GAJAH MADA,JL. GAJAH MADA NO.156 B PONTIANAK
Pontianak,Kalimantan Barat,SULTAN SYARIF ABDURRAHMAN,"JL. SULTAN ABDURRAHMAN NO.28, PONTIANAK"
Pontianak,Kalimantan Barat,SEI PINYUH,"JL. RAYA TERMINAL, SUNGAI PINYUH, PONTIANAK"
Pontianak,Kalimantan Barat,MEGA MALL,KOMP. MEGA MALL JL. ACMAD YANI PONTIANAK
Pontianak,Kalimantan Barat,SEI JAWI,"JL. H. RAIS A. RACHMAN, PONTIANAK BARAT"
Pontianak,Kalimantan Barat,UNIV. TANJUNGPURA,KOMP. UNTAN JL. DAYA NASIONAL PONTIANAK
Pontianak,Kalimantan Barat,PASAR SIANTAN,"JL. GUSTI SITUT MAHMUD, PONTIANAK"
Singkawang,Kalimantan Barat,SINGKAWANG,"JL. YOS SUDARSO NO.129, KUALA, SINGKAWANG"
Singkawang,Kalimantan Barat,DIPONEGORO SINGKAWANG,"JL. P. DIPONEGORO NO. 133-135, SINGKAWANG"
Bengkayang,Kalimantan Barat,BENGKAYANG,"JL. JERANDENG A. RAHMAN NO.43, BENGKAYANG"
Kapuas Hulu,Kalimantan Barat,PUTUSSIBAU,JL. KOMP. YOS SUDARSO NO.13-14 KAPUAS HULU
Ketapang,Kalimantan Barat,KETAPANG,"JL. MERDEKA NO.133 DELTA PAWAN, KETAPANG"
Ketapang,Kalimantan Barat,KENDAWANGAN,"JL. PANGERAN ADI, KENDAWANGAN"
Kubu Raya,Kalimantan Barat,KUBU RAYA,JL. ARTERI SUPADIO NO.B.1 KUBU RAYA
Landak,Kalimantan Barat,NGABANG,JL. PEMUDA TUNGKUL NO.B 1-2 LANDAK
Melawi,Kalimantan Barat,NANGA PINOH,"JL. JUANG NANGA PINOH, KAB. MELAWI"
Sambas,Kalimantan Barat,SAMBAS,"JL. GUSTI HAMZAH NO.25, KAB. SAMBAS"
Sambas,Kalimantan Barat,PEMANGKAT,"JL. MOH. HAMBAL NO.77-79, KAB. SAMBAS"
Sangau,Kalimantan Barat,SANGGAU,"JL. A. YANI NO.15, KAPUAS, KAB. SANGGAU"
Sintang,Kalimantan Barat,SANGGAU,"JL. A. YANI NO.15, KAPUAS, KAB. SANGGAU"
Banjarmasin,Kalimantan Selatan,BANJARMASIN,JL. LAMBUNG MANGKURAT NO.31 BANJARMASIN
Banjarmasin,Kalimantan Selatan,P. ANTASARI BANJARMASIN,JL. LAMBUNG MANGKURAT NO.30 BANJARMASIN
Banjarmasin,Kalimantan Selatan,WILAYAH BANJARMASIN,JL. LAMBUNG MANGKURAT NO.30 BANJARMASIN
Banjarmasin,Kalimantan Selatan,A. YANI KM. 2,"JL. A. YANI KM.2 BANJARMASIN, BANJAR TENGAH"
Banjarmasin,Kalimantan Selatan,A. YANI 1,"JL. A. YANI KM. 3.5 BANJARMASIN, BANJAR TIMUR"
Banjarmasin,Kalimantan Selatan,KAMPUNG MELAYU,"JL. KAMPUNG MELAYU DARAT, BANJARMASIN TENGAH"
Banjarmasin,Kalimantan Selatan,SENTRA ANTASARI,"JL. PANGERAN ANTASARI, BANJARMASIN TIMUR"
Banjarmasin,Kalimantan Selatan,UNLAM,"JL. H. HASAN BASRI BANJARMASIN, BANJAR UTARA"
Banjarmasin,Kalimantan Selatan,SUTOYO S,"JL. SUTOYO S, TELUK DALAM, BANJARMASIN TENGAH"
Banjarmasin,Kalimantan Selatan,"PASARBARU, BMS","JL. PASAR BARU NO.37, KOTA BANJARMASIN"
Banjarmasin,Kalimantan Selatan,PELINDO III,"JL. BARITO HILIR NO.6, BANJARMASIN BARAT"
Banjarbaru,Kalimantan Selatan,BANJAR BARU,JL. JEND. A.YANI BARAT NO.23 BANJARBARU
Banjarbaru,Kalimantan Selatan,LANDASAN ULIN,"JL. A. YANI KM 23,6 LANDASAN ULIN, BANJARBARU"
Banjar,Kalimantan Selatan,MARTAPURA,JL. A. YANI KM. 40 NO.6-KEL. JAWA MARTAPURA
Banjar,Kalimantan Selatan,A. YANI KM. 8,"JL. A. YANI KM. 8 PEMURUS BARU, KERTAK HANYAR"
Barito Kuala,Kalimantan Selatan,MARABAHAN,"JL. BASUKI RAHMAT MARABAHAN, BARITO KUALA"
Hulu Sungai,Kalimantan Selatan,AMUNTAI,"JL. P. ANTASARI NO.113, HULU SUNGAI UTARA"
Hulu Sungai,Kalimantan Selatan,BARABAI,"JL. TERMINAL PASAR BARU, HULU SUNGAI TENGAH"
Hulu Sungai,Kalimantan Selatan,KANDANGAN,JL. LETJEN SOEPRAPTO NO.01 HULU SUNGAI SELATAN
Kota Baru,Kalimantan Selatan,KOTABARU P. LAUT,JL. PATTIMURA NO.4 KEC. PULAU LAUT UTARA
Tabalong,Kalimantan Selatan,TANJUNG,JL. A. YANI KM.6 BLOK C MURUNG PUDAK TABALONG
Tanah Bumbu,Kalimantan Selatan,BATU LICIN,JL. RAYA BATULICIN NO.170 SIMPANG EMPAT
Tanah Bumbu,Kalimantan Selatan,SUNGAI DANAU,"JL. RAYA PROPINSI KM 166 RT. 27 NO.243, SATUI"
Tanah Laut,Kalimantan Selatan,PELAIHARI,"JL. KEMAKMURAN NO.05 PELAIHARI, TANAH LAUT"
Tapin,Kalimantan Selatan,BINUANG,"JL. A. YANI RT. 17 RW.06, BINUANG, TAPIN"
Tapin,Kalimantan Selatan,RANTAU,"JL. H. HASAN BASRI, RANGDA MALINGKUNG, TAPIN"
Palangkaraya,Kalimantan Tengah,PALANGKARAYA,"JL. IMAM BONJOL NO.10 PAHANDUT, PALANGKA RAYA"
Palangkaraya,Kalimantan Tengah,JL ACHMAD YANI PALANGKARAYA,"JL. JEND.A.YANI NO.22 PAHANDUT, PALANGKA RAYA"
Palangkaraya,Kalimantan Tengah,RAJAWALI,"JL RAJAWALI NO.157, PALANGKA RAYA"
Barito,Kalimantan Tengah,MUARA TEWEH,"JL. YETRO SINSENG NO.2D, MELAYU, MUARA TEWEH"
Barito,Kalimantan Tengah,BUNTOK,"JL. MERDEKA RAYA NO.22, DUSUN SELATAN, BUNTOK"
Kotawaringin,Kalimantan Tengah,PANGKALAN BUN,"JL. PANGERAN ANTASARI NO.156, PANGKALAN BUN"
Kotawaringin,Kalimantan Tengah,KUMAI,JL. BENDAHARA NO.26 KOTAWARINGIN BARAT
Kotawaringin,Kalimantan Tengah,SAMPIT,"JL. SAMUDERA NO.11 SAMPIT, KOTAWARINGIN TIMUR"
Kotawaringin,Kalimantan Tengah,SAMUDA,"JL. PARTO MUKSIN NO.28, KOTAWARINGIN TIMUR"
Kapuas,Kalimantan Tengah,KUALA KAPUAS,JL. JEND.A.YANI NO.1 SELAT HILIR KUALA KAPUAS
Katingan ,Kalimantan Tengah,KASONGAN,JL. RAYA KASONGAN-PALANGKA RAYA KM.1 KASONGAN
Murung Raya,Kalimantan Tengah,PURUK CAHU,"JL. A.YANI KM. 4, BERIWIT, MURUNG RAYA"
Samarinda,Kalimantan Timur,SAMARINDA SEBERANG,JL. PATTIMURA NO.43 SAMARINDA
Samarinda,Kalimantan Timur,SUNGAI PINANG DALAM,JL. LAMBUNG MANGKURAT NO.38 SAMARINDA
Samarinda,Kalimantan Timur,SAMARINDA,"JL. P SEBATIK NO.01, PELABUHAN, SAMARINDA"
Samarinda,Kalimantan Timur,AIR PUTIH,JL. P. ANTASARI NO.20 A/B SAMARINDA
Samarinda,Kalimantan Timur,UNIV. MULAWARMAN,JL. KUARO KOMP. UNIV. MULAWARMAN SAMARINDA
Samarinda,Kalimantan Timur,DR. SUTOMO,"JL. DR. SUTOMO NO.72 SIDODADI, SAMARINDA"
Samarinda,Kalimantan Timur,LOA JANAN,JL. CIPTO MANGUNKUSUMO NO.4 SAMARINDA
Balikpapan,Kalimantan Timur,PANDANSARI BALIKPAPAN,"JL. LETJEND. SUPRAPTO NO.12-A, BALIKPAPAN"
Balikpapan,Kalimantan Timur,RAPAK,"JL. A. YANI NO.41, KARANG JATI, BALIKPAPAN"
Balikpapan,Kalimantan Timur,JENDRAL SUDIRMAN,"JL. JEND. SUDIRMAN NO.30, BALIKPAPAN"
Balikpapan,Kalimantan Timur,BALIKPAPAN,JL. MT. HARYONO GEDUNG SQUARE BALIKPAPAN
Balikpapan,Kalimantan Timur,PASAR KLANDASAN,"JL. JEND. SUDIRMAN NO.37 PRAPATAN, BALIKPAPAN"
Balikpapan,Kalimantan Timur,BALIKPAPAN PERMAI,"JL. SUDIRMAN, KOMP. BPN PERMAI, BALIKPAPAN"
Balikpapan,Kalimantan Timur,SEPINGGAN,"JL. MULAWARMAN-SEPINGGAN, NO.15"
Balikpapan,Kalimantan Timur,BALIKPAPAN BARU,"JL. MT HARYONO, RUKO BPN BARU, BALIKPAPAN"
Balikpapan,Kalimantan Timur,DAMAI,JL. JEND. SUDIRMAN KOMP. BALIKPAPAN PERMAI
Balikpapan,Kalimantan Timur,HOTEL SANTIKA SEPINGGAN,"JL. MARSMA R.ISWAHYUDI, SEPINGGAN, BALIKPAPAN"
Berau,Kalimantan Timur,TANJUNG REDEB,"JL. SA. MAULANA NO.19, TANJUNG REDEB, BERAU"
Bontang,Kalimantan Timur,BONTANG,"KC BONTANG, JL. A YANI NO.3A BONTANG"
Bontang,Kalimantan Timur,PUPUK KALTIM,"JL. PAKU AJI KAV. 49 WISMA KIE, BONTANG"
Kutai Kartanegara,Kalimantan Timur,TENGGARONG,JL. KH.AKHMAD MUKHSIN NO.01 KUTAI KERTANEGARA
Kutai Timur,Kalimantan Timur,SANGATA,"KLN SANGATA, JL. YOS SUDARSO II NO.47 SANGATA"
Paser,Kalimantan Timur,TANAH GROGOT,"JL. RA KARTINI NO.29, TANAH GROGOT, PASER"
Paser,Kalimantan Timur,BATU KAJANG,"JL. NEGARA KM.141 BATU KAJANG, PASER"
Penajam Paser Utara,Kalimantan Timur,PENAJAM PASER UTARA,"JL. PROPINSI KM. 18, PENAJAM PASER UTARA"
Malinau,Kalimantan Utara,MALINAU,JL. PANEMBAHAN RT.5 NO.52 MALINAU
Nunukan,Kalimantan Utara,NUNUKAN,"JL. A. YANI NO.05, NUNUKAN TENGAH, NUNUKAN"
Nunukan,Kalimantan Utara,PULAU SEBATIK,"JL. A. YANI, SEBATIK INDUK, NUNUKAN"
Tarakan,Kalimantan Utara,TARAKAN,"JL. YOS SUDARSO NO.33 KARANG BALIK, TARAKAN"
Tarakan,Kalimantan Utara,PASAR BERINGIN,JL. YOS SUDARSO NO.13-14 SELUMIT TARAKAN BRT
Tana Tidung,Kalimantan Utara,TANA TIDUNG,JL. AMANTAWA RT. 1 NO.12 TANA TIDUNG
Tanjung Selor,Kalimantan Utara,TANJUNG SELOR,"JL. SKIP II, TANJUNG SELOR, KALIMANTAN UTARA"
Gorontalo,Gorontalo,GORONTALO,"JL. JEND. A. YANI NO. 32, GORONTALO"
Gorontalo,Gorontalo,IKIP GORONTALO,"JL. JEND. SUDIRMAN NO. 6, GORONTALO"
Limboto,Gorontalo,LIMBOTO,JL. K.H. WAHID HASYIM NO. 46 LIMBOTO
Marisa,Gorontalo,MARISA GORONTALO,"JL. TRANS SULAWESI, MARISA"
Majene,Sulawesi Barat,MAJENE,"JL. JEND.SUDIRMAN NO.3, MAJENE"
Mamuju,Sulawesi Barat,MAMUJU,JL. URIP SUMOHARJO NO.125 MAMUJU SULBAR
Mamuju,Sulawesi Barat,TOPOYO,"JL. POROS MAMUJU-TOPOYO, KOTA MAMUJU"
Mamuju Utara,Sulawesi Barat,PASANG KAYU,"JL. POROS MAMUJU – PALU, PASANG KAYU"
Polewali Mandar,Sulawesi Barat,POLEWALI,"JL. JEND.A.YANI NO.233, POLEWALI"
Polewali Mandar,Sulawesi Barat,WONOMULYO,"JL. JEND.SUDIRMAN, POLEWALI"
Bantaeng,Sulawesi Selatan,BANTAENG,"JL. RAYA LANTO NO.57, BANTAENG"
Barru,Sulawesi Selatan,BARRU,"JL. PASAR SENTRAL, BARRU"
Bone,Sulawesi Selatan,BONE,"JL. LETJEN A,YANI NO.10 WATAMPONE, BONE"
Bulukumba,Sulawesi Selatan,BULUKUMBA,JL. SAM RATULANGI NO.1 BULUKUMBA
Enrekang,Sulawesi Selatan,ENREKANG,"JL. SULTAN HASANUDDIN NO.1, ENREKANG"
Goa,Sulawesi Selatan,GOWA,"JL. ANDI MALLOMBASSANG NO.16, GOWA"
Goa,Sulawesi Selatan,SULTAN HASANUDDIN,"JL. SULTAN HASANUDDIN, SUNGGUMINASA, GOWA"
Jeneponto,Sulawesi Selatan,JENEPONTO,"JL. PAHLAWAN NO.16, JENEPONTO"
Luwu,Sulawesi Selatan,BELOPA,"JL. SUNGAI PAREMAN NO.29 KEC.BELOPA,KAB.LUWU"
Luwu Timur,Sulawesi Selatan,MALILI,"JL. RAMBUTAN, PALOPO, KOMP. RUKO TERMINAL"
Luwu Timur,Sulawesi Selatan,SOROWAKO,JL. INCOIRO NO. 19 SOROWAKO
Luwu Utara,Sulawesi Selatan,MASAMBA,JL. H. LAPPA NO.22 MASAMBA
Makasar,Sulawesi Selatan,PURI KENCANA,"JL. PERINTIS KEMERDEKAAN, MAKASSAR"
Makasar,Sulawesi Selatan,MAKASSAR,"JL. JEND.SUDIRMAN NO.1, UJUNGPANDANG"
Makasar,Sulawesi Selatan,MAKASSAR,JL. JEND. SUDIRMAN NO.1 – MAKASSAR
Makasar,Sulawesi Selatan,BUMI TAMANALANREA PERMAI,"JL. POROS BTP, MAKASSAR"
Makasar,Sulawesi Selatan,MATTOANGIN,"JL. CENDRAWASIH NO.153-155, U.PANDANG"
Makasar,Sulawesi Selatan,PASAR BUTUNG,"JL. BUTUNG, RUKO PASAR BUTUNG, MAKASSAR"
Makasar,Sulawesi Selatan,SOMBAOPU,"JL. ALI MALAKA NO.147, U.PANDANG"
Makasar,Sulawesi Selatan,VETERAN,"JL. VETERAN UTARA, METRO SQUARE MAKASSAR"
Makasar,Sulawesi Selatan,MENARA BOSOWA,GDG MENARA BOSOWA JL. JEND. SUDIRMAN MAKASSAR
Makasar,Sulawesi Selatan,BOULEVARD,"JL. BOULEVARD NO.8-9, PANAKKUKANG, MAKASSAR"
Makasar,Sulawesi Selatan,BARAYA,"JL. SUNU KOMP.UNHAS BARAYA, U.PANDANG"
